,variable,value
15456,BASC A,0.6754592195964915
15457,BASC A,0.706913808286188
15458,BASC A,0.1090594023957675
15459,BASC A,0.841200606918447
15460,BASC A,0.734103757609761
15461,BASC A,0.57691613336396
15462,BASC A,0.6064148975561725
15463,BASC A,0.41172004472863
15464,BASC A,0.8129367183368226
15465,BASC A,0.7424436333780715
15466,BASC A,0.6506742456388974
15467,BASC A,0.724072237561517
15468,BASC A,0.698139258043126
15469,BASC A,0.7388440694782006
15470,BASC A,0.6892161461058445
15471,BASC A,0.6535305876495745
15472,BASC A,0.09944383837788145
15473,BASC A,0.768147087664895
15474,BASC A,0.6917598243208445
15475,BASC A,0.742289577909808
15476,BASC A,0.326981563667726
15477,BASC A,0.7158187343117055
15478,BASC A,0.7498108400798426
15479,BASC A,0.753027138956166
15480,BASC A,0.8297244315977389
15481,BASC A,0.383070689447214
15482,BASC A,0.734839557793176
15483,BASC A,0.549166382850758
15484,BASC A,0.5091830382629421
15485,BASC A,0.6181025642755624
15486,BASC A,0.5990488834468766
15487,BASC A,0.464689718207708
15488,BASC A,0.43333983405923704
15489,BASC A,0.738643165112197
15490,BASC A,0.7203808435324621
15491,BASC A,0.6877396152694695
15492,BASC A,0.809927913919928
15493,BASC A,0.5580518339697924
15494,BASC A,0.371270608805109
15495,BASC A,0.859479414892957
15496,BASC A,0.35677707319000596
15497,BASC A,0.08374130358929899
15498,BASC A,0.832665150981851
15499,BASC A,0.450512270929139
15500,BASC A,0.8302395253610586
15501,BASC A,0.7408581766659295
15502,BASC A,0.7050523939958886
15503,BASC A,0.765772055392585
15504,BASC A,0.09514787173796721
15505,BASC A,0.8610436569380691
15506,BASC A,0.7850295869216325
15507,BASC A,0.48998707433319755
15508,BASC A,0.5375535010226684
15509,BASC A,0.5852496392403559
15510,BASC A,0.3650804497982245
15511,BASC A,0.715714746815959
15512,BASC A,0.7052087848796824
15513,BASC A,0.49372883190011696
15514,BASC A,0.0902477294154975
15515,BASC A,0.8010422992292929
15516,BASC A,0.6020427779459305
15517,BASC A,0.7668555232960754
15518,BASC A,0.559388580660611
15519,BASC A,0.5448548164760065
15520,BASC A,0.6964161737925274
15521,BASC A,0.5640314223231915
15522,BASC A,0.8150470480853049
15523,BASC A,0.7802425262506636
15524,BASC A,0.6287007106535669
15525,BASC A,0.45592708482980654
15526,BASC A,0.7904222098981115
15527,BASC A,0.5271208878429365
15528,BASC A,0.8448571775712985
15529,BASC A,0.3313715381475665
15530,BASC A,0.570899725719203
15531,BASC A,0.817172072840209
15532,BASC A,0.6580013107995425
15533,BASC A,0.4394853600970995
15534,BASC A,0.09938604730827841
15535,BASC A,0.48261534859581
15536,BASC A,0.8413986443182035
15537,BASC A,0.6657628500783586
15538,BASC A,0.08670685464012776
15539,BASC A,0.8253211352064874
15540,BASC A,0.103590778654193
15541,BASC A,0.506987844878598
15542,BASC A,0.4859743779695315
15543,BASC A,0.396262985881861
15544,BASC A,0.08826063443553381
15545,BASC A,0.6684608825874275
15546,BASC A,0.510060815546115
15547,BASC A,0.5884207835051745
15548,BASC A,0.805559063141505
15549,BASC A,0.6735510760677461
15550,BASC A,0.560632269527561
15551,BASC A,0.854892501476369
15552,BASC A,0.5373813965011714
15553,BASC A,0.4354428854983235
15554,BASC A,0.4379489632268725
15555,BASC A,0.820767479543371
15556,BASC A,0.57772030274594
15557,BASC A,0.101053965545335
15558,BASC A,0.733364869862813
15559,BASC A,0.0935190368471124
15560,BASC A,0.515037439474546
15561,BASC A,0.7899533019025111
15562,BASC A,0.7648393704511249
15563,BASC A,0.7637543195590866
15564,BASC A,0.3359786727104885
15565,BASC A,0.507311844763412
15566,BASC A,0.4925938921953565
15567,BASC A,0.34389657596135403
15568,BASC A,0.6954122709819366
15569,BASC A,0.6690313841327671
15570,BASC A,0.6030040818757145
15571,BASC A,0.8142692499347615
15572,BASC A,0.5662781998276141
15573,BASC A,0.107952478816869
15574,BASC A,0.5372766501735511
15575,BASC A,0.4643589859226055
15576,BASC A,0.8385689583981444
15577,BASC A,0.8022858411288569
15578,BASC A,0.4842700670235565
15579,BASC A,0.7043428787505954
15580,BASC A,0.0885958913388949
15581,BASC A,0.6700381188726146
15582,BASC A,0.563059645090187
15583,BASC A,0.5955325669424305
15584,BASC A,0.7678368371159096
15585,BASC A,0.316344486090105
15586,BASC A,0.09154459250644326
15587,BASC A,0.5159572655178015
15588,BASC A,0.7627697770180331
15589,BASC A,0.5008166741253615
15590,BASC A,0.5236080474961915
15591,BASC A,0.6411449956980324
15592,BASC A,0.47891301493301597
15593,BASC A,0.5667382246670445
15594,BASC A,0.6269764676806895
15595,BASC A,0.4810267340264485
15596,BASC A,0.8010669008378639
15597,BASC A,0.10365008394681599
15598,BASC A,0.555480573455791
15599,BASC A,0.7398831970696691
15600,BASC A,0.867190205898658
15601,BASC A,0.09096210507391295
15602,BASC A,0.6209349593576015
15603,BASC A,0.7382452205456065
15604,BASC A,0.47884855829629996
15605,BASC A,0.08844537734307861
15606,BASC A,0.736254818206728
15607,BASC A,0.1011663934512145
15608,BASC A,0.48610464561508154
15609,BASC A,0.48157955260180607
15610,BASC A,0.47921761658622997
15611,BASC A,0.880631587308057
15612,BASC A,0.40700667698282245
15613,BASC A,0.3780645084554055
15614,BASC A,0.6477389853893925
15615,BASC A,0.63804588775208
15616,BASC A,0.3842290474765795
15617,BASC A,0.789223444486404
15618,BASC A,0.733768612932694
15619,BASC A,0.788589609774044
15620,BASC A,0.639590660965667
15621,BASC A,0.6142091698731336
15622,BASC A,0.515243019680774
15623,BASC A,0.8588700632055245
15624,BASC A,0.08898689451152994
15625,BASC A,0.592321613217164
15626,BASC A,0.7683510101049535
15627,BASC A,0.8063767266404169
15628,BASC A,0.7062143483216254
15629,BASC A,0.3628415729587785
15630,BASC A,0.08890193295359675
15631,BASC A,0.5215105373637614
15632,BASC A,0.6551085982768075
15633,BASC A,0.593499599713311
15634,BASC A,0.3459825904409035
15635,BASC A,0.5137342495967385
15636,BASC A,0.7320190073810785
15637,BASC A,0.3142196478915415
15638,BASC A,0.801466715155857
15639,BASC A,0.8351376169985121
15640,BASC A,0.710441057757373
15641,BASC A,0.3873904267939095
15642,BASC A,0.36580954586880954
15643,BASC A,0.75339094165669
15644,BASC A,0.6828948279281934
15645,BASC A,0.810772880027161
15646,BASC A,0.427778129546576
15647,BASC A,0.526935575317083
15648,BASC A,0.5910061645540234
15649,BASC A,0.7045234292988665
15650,BASC A,0.8340238052661246
15651,BASC A,0.571746865467132
15652,BASC A,0.5681855627024355
15653,BASC A,0.0993461133342991
15654,BASC A,0.33449299425601453
15655,BASC A,0.722774442500673
15656,BASC A,0.7145904046427101
15657,BASC A,0.7848940754576894
15658,BASC A,0.65674590570385
15659,BASC A,0.8150013648800489
15660,BASC A,0.624956586492754
15661,BASC A,0.468205998296005
15662,BASC A,0.6488945445807195
15663,BASC A,0.797348021394094
15664,BASC A,0.46146058097715204
15665,BASC A,0.0940123867443228
15666,BASC A,0.351205667569723
15667,BASC A,0.791862687886461
15668,BASC A,0.42944447172163297
15669,BASC A,0.5997478744026545
15670,BASC A,0.5314098430845524
15671,BASC A,0.389752024766809
15672,BASC A,0.09475900335016316
15673,BASC A,0.53632109016265
15674,BASC A,0.8074158175529564
15675,BASC A,0.09821338784986461
15676,BASC A,0.5600801594736695
15677,BASC A,0.5373160380463096
15678,BASC A,0.694494964351795
15679,BASC A,0.6087321459990229
15680,BASC A,0.812534913430302
15681,BASC A,0.0949804568058488
15682,BASC A,0.6197314601462369
15683,BASC A,0.689746773673694
15684,BASC A,0.40085355990974253
15685,BASC A,0.43918312546286353
15686,BASC A,0.7352402064039315
15687,BASC A,0.830531011892745
15688,BASC A,0.324303486329679
15689,BASC A,0.8120422471457356
15690,BASC A,0.10812592963095
15691,BASC A,0.6020345419056545
15692,BASC A,0.5711808051616485
15693,BASC A,0.6652709093258921
15694,BASC A,0.5727040143573795
15695,BASC A,0.5328213850905115
15696,BASC A,0.5236516772148675
15697,BASC A,0.415873531648025
15698,BASC A,0.8063440496352815
15699,BASC A,0.3402656085057105
15700,BASC A,0.33650714804369297
15701,BASC A,0.730218410188366
15702,BASC A,0.7251880599319624
15703,BASC A,0.7874508066549155
15704,BASC A,0.697796733946866
15705,BASC A,0.4081889775376605
15706,BASC A,0.6906952742517816
15707,BASC A,0.10045416522020226
15708,BASC A,0.09404971155811655
15709,BASC A,0.819334654882766
15710,BASC A,0.795963339199665
15711,BASC A,0.4078816388810985
15712,BASC A,0.409620685353999
15713,BASC A,0.546481470895599
15714,BASC A,0.5177120896956671
15715,BASC A,0.3936763606155495
15716,BASC A,0.6441989747261561
15717,BASC A,0.8116509656217731
15718,BASC A,0.737507322994195
15719,BASC A,0.7248285469593461
15720,BASC A,0.355593004977472
15721,BASC A,0.543525961473506
15722,BASC A,0.5152079549690195
15723,BASC A,0.1041118825572795
15724,BASC A,0.8334303874151932
15725,BASC A,0.103190706373968
15726,BASC A,0.867212214857695
15727,BASC A,0.6724954026244829
15728,BASC A,0.39355445953554746
15729,BASC A,0.6066685273352435
15730,BASC A,0.6220694969968235
15731,BASC A,0.407108040259042
15732,BASC A,0.494750580416901
15733,BASC A,0.8301060114066235
15734,BASC A,0.427574258353274
15735,BASC A,0.532319732750064
15736,BASC A,0.650378376331381
15737,BASC A,0.604914933446093
15738,BASC A,0.8190325044881666
15739,BASC A,0.692498515502513
15740,BASC A,0.4595276589844
15741,BASC A,0.5448951663626316
15742,BASC A,0.539868454335558
15743,BASC A,0.788819855471005
15744,BASC A,0.08942250982089181
15745,BASC A,0.544626405132145
15746,BASC A,0.09078244858535181
15747,BASC A,0.5740591038560554
15748,BASC A,0.433754880024929
15749,BASC A,0.11484768504561049
15750,BASC A,0.675232690183648
15751,BASC A,0.489089465377182
15752,BASC A,0.682718338154371
15753,BASC A,0.7463378395479225
15754,BASC A,0.632981867141436
15755,BASC A,0.5014636189190985
15756,BASC A,0.1033346615175595
15757,BASC A,0.6641704498069815
15758,BASC A,0.72216060900064
15759,BASC A,0.6850304562243615
15760,BASC A,0.7995280860430025
15761,BASC A,0.758410180994559
15762,BASC A,0.6507385538085165
15763,BASC A,0.5017765656098461
15764,BASC A,0.4629622628405745
15765,BASC A,0.534029600969539
15766,BASC A,0.558630303635924
15767,BASC A,0.6387542348676325
15768,BASC A,0.369902527455441
15769,BASC A,0.43241386841725604
15770,BASC A,0.4468862526471985
15771,BASC A,0.680240833868109
15772,BASC A,0.6709288585148114
15773,BASC A,0.69441718629629
15774,BASC A,0.6861332388502479
15775,BASC A,0.542140536060908
15776,BASC A,0.49379996890836103
15777,BASC A,0.7780582271930936
15778,BASC A,0.7692053931855645
15779,BASC A,0.7513206684876086
15780,BASC A,0.7283252249740165
15781,BASC A,0.44778667459621146
15782,BASC A,0.5585079234443979
15783,BASC A,0.08074864789707481
15784,BASC A,0.6058677615838575
15785,BASC A,0.7068923056240966
15786,BASC A,0.1096025853002245
15787,BASC A,0.42539069136479046
15788,BASC A,0.08812336499130574
15789,BASC A,0.8654596262688834
15790,BASC A,0.532601334787975
15791,BASC A,0.6980511721650455
15792,BASC A,0.6430129250435395
15793,BASC A,0.439828407661681
15794,BASC A,0.3361512681602755
15795,BASC A,0.7938504264554315
15796,BASC A,0.7577791696000931
15797,BASC A,0.611671077324003
15798,BASC A,0.728574124547376
15799,BASC A,0.10356823250518699
15800,BASC A,0.1049110116662315
15801,BASC A,0.593558023067835
15802,BASC A,0.5997381675579745
15803,BASC A,0.810731876478074
15804,BASC A,0.6122828984672916
15805,BASC A,0.70165528042187
15806,BASC A,0.734423830943181
15807,BASC A,0.635091279269515
15808,BASC A,0.09442337275226126
15809,BASC A,0.7919584784502349
15810,BASC A,0.774458188162204
15811,BASC A,0.7058126861277015
15812,BASC A,0.5260057848245621
15813,BASC A,0.6342670282636524
15814,BASC A,0.707604652465485
15815,BASC A,0.660275859728561
15816,BASC A,0.5467427482382415
15817,BASC A,0.6339596634943769
15818,BASC A,0.8599538766535295
15819,BASC A,0.353717293497381
15820,BASC A,0.531009768346412
15821,BASC A,0.5351754985685945
15822,BASC A,0.371173036083454
15823,BASC A,0.49442198590985353
15824,BASC A,0.5066212561914375
15825,BASC A,0.757890008662838
15826,BASC A,0.0933531109957442
15827,BASC A,0.6547754276456285
15828,BASC A,0.5861161906764375
15829,BASC A,0.77287999431764
15830,BASC A,0.6137487197778815
15831,BASC A,0.48917610613304097
15832,BASC A,0.7886942650663915
15833,BASC A,0.685149052535669
15834,BASC A,0.46000746993693903
15835,BASC A,0.486227834963467
15836,BASC A,0.7159651287494866
15837,BASC A,0.5232930080353655
15838,BASC A,0.872355669896504
15839,BASC A,0.8242028782899349
15840,BASC A,0.6536224836944955
15841,BASC A,0.626805728523255
15842,BASC A,0.3885724826015545
15843,BASC A,0.7360590320769935
15844,BASC A,0.6518418032919115
15845,BASC A,0.4120058389361535
15846,BASC A,0.8607929657426365
15847,BASC A,0.6584526489266771
15848,BASC A,0.6893788873599971
15849,BASC A,0.5126415528389701
15850,BASC A,0.8755996996747459
15851,BASC A,0.0970994623889997
15852,BASC A,0.4621682671454725
15853,BASC A,0.69128767497884
15854,BASC A,0.5633220406533435
15855,BASC A,0.1056162654351885
15856,BASC A,0.39706190380340156
15857,BASC A,0.5186870835400135
15858,BASC A,0.7623081521103074
15859,BASC A,0.09136543716577535
15860,BASC A,0.6477700181888565
15861,BASC A,0.56734549622834
15862,BASC A,0.5780874062488995
15863,BASC A,0.8503493754347174
15864,BASC A,0.1049676108318645
15865,BASC A,0.78753290018772
15866,BASC A,0.0967503623017529
15867,BASC A,0.0971618266204462
15868,BASC A,0.790923832188376
15869,BASC A,0.6720308116805209
15870,BASC A,0.8513152187291065
15871,BASC A,0.6122566934412235
15872,BASC A,0.6044920735994646
15873,BASC A,0.0963869578856592
15874,BASC A,0.41332964612979306
15875,BASC A,0.8278176361373171
15876,BASC A,0.741369998470061
15877,BASC A,0.6745614734751975
15878,BASC A,0.8591468286115626
15879,BASC A,0.5314368581383759
15880,BASC A,0.4983695073034435
15881,BASC A,0.5307876516620524
15882,BASC A,0.4845629001713675
15883,BASC A,0.8193145995816236
15884,BASC A,0.80866600953363
15885,BASC A,0.40464655887742496
15886,BASC A,0.78089002904704
15887,BASC A,0.8087585233249814
15888,BASC A,0.554322701131671
15889,BASC A,0.355187484738026
15890,BASC A,0.6604804832955304
15891,BASC A,0.31983103351224895
15892,BASC A,0.0748250765631651
15893,BASC A,0.5797682050403841
15894,BASC A,0.45907279053508054
15895,BASC A,0.7011702550306911
15896,BASC A,0.666149316367846
15897,BASC A,0.32177254563803304
15898,BASC A,0.08835061877436759
15899,BASC A,0.419929655505766
15900,BASC A,0.861899996635789
15901,BASC A,0.8440096280288136
15902,BASC A,0.09545145008267106
15903,BASC A,0.42141224655115694
15904,BASC A,0.452387313514541
15905,BASC A,0.7455898009110025
15906,BASC A,0.6407230523129366
15907,BASC A,0.48906735238521404
15908,BASC A,0.6594664277038811
15909,BASC A,0.7166581719816261
15910,BASC A,0.833350177516279
15911,BASC A,0.615230011575929
15912,BASC A,0.398934209399212
15913,BASC A,0.7653481944251186
15914,BASC A,0.7726545089304235
15915,BASC A,0.5050515257284505
15916,BASC A,0.5712213855615564
15917,BASC A,0.756628322756117
15918,BASC A,0.0941107306577752
15919,BASC A,0.662673599366488
15920,BASC A,0.48396341654503594
15921,BASC A,0.4891272750172725
15922,BASC A,0.6434366118677666
15923,BASC A,0.6352614619469856
15924,BASC A,0.6961138971512646
15925,BASC A,0.43568288282814
15926,BASC A,0.5068375989292371
15927,BASC A,0.6948887226018725
15928,BASC A,0.469086084715242
15929,BASC A,0.463755540321296
15930,BASC A,0.726987056449284
15931,BASC A,0.7498998190225675
15932,BASC A,0.4894564067114905
15933,BASC A,0.8349526978854624
15934,BASC A,0.3656702478506235
15935,BASC A,0.47055189471364944
15936,BASC A,0.754173756255192
15937,BASC A,0.3697672155268435
15938,BASC A,0.6285670534025805
15939,BASC A,0.7690509192223276
15940,BASC A,0.09144187501148596
15941,BASC A,0.763049541995216
15942,BASC A,0.7718963516986355
15943,BASC A,0.7102252384063835
15944,BASC A,0.3753532002935125
15945,BASC A,0.5255865425269179
15946,BASC A,0.7237078741860435
15947,BASC A,0.727179776703181
15948,BASC A,0.657357365777834
15949,BASC A,0.45524563484056
15950,BASC A,0.54248303896679
15951,BASC A,0.536032625548925
15952,BASC A,0.5645554793549781
15953,BASC A,0.644749996759409
15954,BASC A,0.421169181208061
15955,BASC A,0.7198253210768635
15956,BASC A,0.724950434731899
15957,BASC A,0.6671463926673985
15958,BASC A,0.6364962777797976
15959,BASC A,0.647399020456813
15960,BASC A,0.768626535527758
15961,BASC A,0.7596595456926885
15962,BASC A,0.6813063233715779
15963,BASC A,0.7122219810379544
15964,BASC A,0.747532617088038
15965,BASC A,0.6948541752400881
15966,BASC A,0.780867381786145
15967,BASC A,0.4826903875232555
15968,BASC A,0.654877280405845
15969,BASC A,0.757448784365947
15970,BASC A,0.801569193779232
15971,BASC A,0.740855444282978
15972,BASC A,0.6900967272275376
15973,BASC A,0.5991342933112345
15974,BASC A,0.0906523536351924
15975,BASC A,0.1057580609257175
15976,BASC A,0.8454032172948884
15977,BASC A,0.651209860657465
15978,BASC A,0.36470568546015447
15979,BASC A,0.394993851365661
15980,BASC A,0.5354143080504375
15981,BASC A,0.5337428418101156
15982,BASC A,0.7915646911810881
15983,BASC A,0.3254304448442645
15984,BASC A,0.7682592737882025
15985,BASC A,0.4630542131570485
15986,BASC A,0.45974711190636797
15987,BASC A,0.0887286029898535
15988,BASC A,0.429141086335193
15989,BASC A,0.855479302053652
15990,BASC A,0.6492472263859215
15991,BASC A,0.09311071574080095
15992,BASC A,0.5208216882890779
15993,BASC A,0.7200788544469849
15994,BASC A,0.6385836913086945
15995,BASC A,0.09646156154105134
15996,BASC A,0.693229518389431
15997,BASC A,0.5704183508608109
15998,BASC A,0.667476049169869
15999,BASC A,0.6903985061581125
16000,BASC A,0.359758397165427
16001,BASC A,0.4392482999937335
16002,BASC A,0.377623507550914
16003,BASC A,0.7910159672020955
16004,BASC A,0.7684244689220225
16005,BASC A,0.5584123526453031
16006,BASC A,0.5475578732839921
16007,BASC A,0.09929910305560105
16008,BASC A,0.590904145734727
16009,BASC A,0.7098138123833875
16010,BASC A,0.6410280348504316
16011,BASC A,0.702259242293315
16012,BASC A,0.8146742915322256
16013,BASC A,0.8009415563704889
16014,BASC A,0.40091445799632697
16015,BASC A,0.09492393219901375
16016,BASC A,0.08486672969008346
16017,BASC A,0.0878751441670762
16018,BASC A,0.844777883151788
16019,BASC A,0.6894061305293375
16020,BASC A,0.52147777428653
16021,BASC A,0.7803026560953055
16022,BASC A,0.5931128069091229
16023,BASC A,0.8533845005010965
16024,BASC A,0.389361232276479
16025,BASC A,0.475531415849044
16026,BASC A,0.5220209545612415
16027,BASC A,0.4261966823116715
16028,BASC A,0.6879977409368695
16029,BASC A,0.573175585156888
16030,BASC A,0.7126644921499095
16031,BASC A,0.8287401676302351
16032,BASC A,0.42673729404400695
16033,BASC A,0.7361416014978619
16034,BASC A,0.49167156478312396
16035,BASC A,0.5681849775845436
16036,BASC A,0.603796548498245
16037,BASC A,0.670175019094838
16038,BASC A,0.6782225546110829
16039,BASC A,0.472184759966684
16040,BASC A,0.6685178528978459
16041,BASC A,0.5678263777363606
16042,BASC A,0.6886393355880075
16043,BASC A,0.533732673097743
16044,BASC A,0.7490566234156675
16045,BASC A,0.6010831438695295
16046,BASC A,0.756134319376147
16047,BASC A,0.6835681029894944
16048,BASC A,0.629876968388182
16049,BASC A,0.49991337618095755
16050,BASC A,0.5791779089826681
16051,BASC A,0.579117129766217
16052,BASC A,0.3606071861899055
16053,BASC A,0.08898069487031043
16054,BASC A,0.630649963911046
16055,BASC A,0.543397553545177
16056,BASC A,0.6870804284954619
16057,BASC A,0.0989187562707309
16058,BASC A,0.5218178046532566
16059,BASC A,0.36782090125139555
16060,BASC A,0.643241800217043
16061,BASC A,0.34247030882665996
16062,BASC A,0.68606199149984
16063,BASC A,0.0895194888111677
16064,BASC A,0.7045093963389175
16065,BASC A,0.8498806616570105
16066,BASC A,0.10828035723885199
16067,BASC A,0.358494487642673
16068,BASC A,0.6409422491293175
16069,BASC A,0.5626387012835989
16070,BASC A,0.437267889494091
16071,BASC A,0.350841610624371
16072,BASC A,0.35459668090552554
16073,BASC A,0.6063353640225044
16074,BASC A,0.690345025963684
16075,BASC A,0.7624251721232265
16076,BASC A,0.569649522984832
16077,BASC A,0.740495824487581
16078,BASC A,0.7447100901049739
16079,BASC A,0.3953351588320335
16080,BASC A,0.673658634892391
16081,BASC A,0.09266502556301459
16082,BASC A,0.7385193782447159
16083,BASC A,0.494882037532582
16084,BASC A,0.10799131941377499
16085,BASC A,0.7636074296645046
16086,BASC A,0.567447785685572
16087,BASC A,0.6563390647056484
16088,BASC A,0.5986306570029345
16089,BASC A,0.4005911671628495
16090,BASC A,0.109919234524089
16091,BASC A,0.4429076183699265
16092,BASC A,0.6888074717794135
16093,BASC A,0.8009976729889796
16094,BASC A,0.6409320421346041
16095,BASC A,0.4297653508508365
16096,BASC A,0.82044509095558
16097,BASC A,0.3427700915153205
16098,BASC A,0.6093361738987165
16099,BASC A,0.5566103437385115
16100,BASC A,0.6388779088550405
16101,BASC A,0.732740746638298
16102,BASC A,0.5507136978165735
16103,BASC A,0.5372620733290095
16104,BASC A,0.48574119867807003
16105,BASC A,0.580683579742664
16106,BASC A,0.09598653385851574
16107,BASC A,0.834669013642293
16108,BASC A,0.40735758868480454
16109,BASC A,0.7863271758151436
16110,BASC A,0.5817012109280695
16111,BASC A,0.5099105758254325
16112,BASC A,0.7400201775989725
16113,BASC A,0.597956565181934
16114,BASC A,0.7612613752157036
16115,BASC A,0.7825792786378645
16116,BASC A,0.8279306820285861
16117,BASC A,0.6996426597177545
16118,BASC A,0.08750859875723846
16119,BASC A,0.801747624614634
16120,BASC A,0.872073525151412
16121,BASC A,0.7234692536316261
16122,BASC A,0.1148056779347615
16123,BASC A,0.800309569130119
16124,BASC A,0.665303302523294
16125,BASC A,0.7192505914669995
16126,BASC A,0.7132924117669961
16127,BASC A,0.775389784920371
16128,BASC A,0.7893466693459654
16129,BASC A,0.5879769980907645
16130,BASC A,0.8540648503819275
16131,BASC A,0.871864618891702
16132,BASC A,0.565004931979686
16133,BASC A,0.7209101376664919
16134,BASC A,0.6782539869770425
16135,BASC A,0.5945765430693866
16136,BASC A,0.662820791255242
16137,BASC A,0.6769732907620545
16138,BASC A,0.5022493016452205
16139,BASC A,0.613380823337427
16140,BASC A,0.7804430931116939
16141,BASC A,0.6553573109585336
16142,BASC A,0.8840156563681736
16143,BASC A,0.521040311188823
16144,BASC A,0.543609713974039
16145,BASC A,0.7762355958007255
16146,BASC A,0.682951397525205
16147,BASC A,0.7811057523062901
16148,BASC A,0.733727741357183
16149,BASC A,0.792504458662194
16150,BASC A,0.5653068250593565
16151,BASC A,0.6453891771218525
16152,BASC A,0.5098689836359305
16153,BASC A,0.6841910090075904
16154,BASC A,0.40583316476942655
16155,BASC A,0.7318505503614934
16156,BASC A,0.7838817146541355
16157,BASC A,0.370317965633875
16158,BASC A,0.6560655581435335
16159,BASC A,0.477590838837574
16160,BASC A,0.09052183613797704
16161,BASC A,0.0876033241990076
16162,BASC A,0.6293266168965266
16163,BASC A,0.4455609939757405
16164,BASC A,0.8082200444437275
16165,BASC A,0.479271183080895
16166,BASC A,0.6214046201068915
16167,BASC A,0.46714654525280197
16168,BASC A,0.5309089847026836
16169,BASC A,0.7709575671743061
16170,BASC A,0.41273812967357504
16171,BASC A,0.6299893731573986
16172,BASC A,0.7180299284131404
16173,BASC A,0.6416572333128856
16174,BASC A,0.596822023130251
16175,BASC A,0.69468017481206
16176,BASC A,0.7337113055684115
16177,BASC A,0.3866375114677
16178,BASC A,0.845147792036488
16179,BASC A,0.5044922314352129
16180,BASC A,0.8408043379335896
16181,BASC A,0.4875943963535455
16182,BASC A,0.361328459842788
16183,BASC A,0.5898679390443395
16184,BASC A,0.3421378407519195
16185,BASC A,0.6747317834906835
16186,BASC A,0.733335517756361
16187,BASC A,0.6925912919947734
16188,BASC A,0.639168845227516
16189,BASC A,0.7550929721131645
16190,BASC A,0.46879841840188297
16191,BASC A,0.521658141405936
16192,BASC A,0.6325146970612969
16193,BASC A,0.7522517740085801
16194,BASC A,0.5154932426798611
16195,BASC A,0.6579189998255635
16196,BASC A,0.7833831147124184
16197,BASC A,0.637921285497349
16198,BASC A,0.653731391857122
16199,BASC A,0.737793509525239
16200,BASC A,0.556397802927652
16201,BASC A,0.76650736516585
16202,BASC A,0.5638263671999044
16203,BASC A,0.5093050383676501
16204,BASC A,0.679097155859111
16205,BASC A,0.6037183853435806
16206,BASC A,0.4264021765314615
16207,BASC A,0.635893224058137
16208,BASC A,0.6089688021504075
16209,BASC A,0.6403481047034154
16210,BASC A,0.6811758317295665
16211,BASC A,0.7906206798651
16212,BASC A,0.48480385696283257
16213,BASC A,0.6823114089307375
16214,BASC A,0.7505083239035465
16215,BASC A,0.7483553586133591
16216,BASC A,0.6763181918481784
16217,BASC A,0.439880189205314
16218,BASC A,0.5042444407431576
16219,BASC A,0.45198591421525003
16220,BASC A,0.41170691951896654
16221,BASC A,0.34026500684286454
16222,BASC A,0.3953978385693345
16223,BASC A,0.8326935619849145
16224,BASC A,0.467322490808582
16225,BASC A,0.8391396887860425
16226,BASC A,0.4482556942363155
16227,BASC A,0.593183408421771
16228,BASC A,0.7251855075840855
16229,BASC A,0.5554820374099181
16230,BASC A,0.359627262996425
16231,BASC A,0.427132974356187
16232,BASC A,0.792025590957416
16233,BASC A,0.50162632289847
16234,BASC A,0.511218559676627
16235,BASC A,0.09089273912996
16236,BASC A,0.8604352485250195
16237,BASC A,0.7357099409713015
16238,BASC A,0.6663538528023245
16239,BASC A,0.5011601952018635
16240,BASC A,0.38774084736826403
16241,BASC A,0.509644377754358
16242,BASC A,0.579662861281955
16243,BASC A,0.09983026145713556
16244,BASC A,0.3838185788768095
16245,BASC A,0.553659526466044
16246,BASC A,0.6787375024167125
16247,BASC A,0.499656765185218
16248,BASC A,0.4854229078931255
16249,BASC A,0.589484814080269
16250,BASC A,0.4497921535976375
16251,BASC A,0.428975923981662
16252,BASC A,0.7189932078493565
16253,BASC A,0.628450187554614
16254,BASC A,0.636043034230972
16255,BASC A,0.8703188153956285
16256,BASC A,0.511433194604076
16257,BASC A,0.0864392922766142
16258,BASC A,0.08798115769774005
16259,BASC A,0.79377196451297
16260,BASC A,0.0867234011265813
16261,BASC A,0.6004284441688441
16262,BASC A,0.7744764809250171
16263,BASC A,0.6601301078181301
16264,BASC A,0.876038715879877
16265,BASC A,0.5179289561779541
16266,BASC A,0.09688962024163764
16267,BASC A,0.6266139743100665
16268,BASC A,0.5345153138675014
16269,BASC A,0.649545804991515
16270,BASC A,0.6411101913120755
16271,BASC A,0.0928817350857351
16272,BASC A,0.7120658340178325
16273,BASC A,0.6202897565252115
16274,BASC A,0.4360200309799275
16275,BASC A,0.7757936421594855
16276,BASC A,0.6915374743039806
16277,BASC A,0.6142896944001974
16278,BASC A,0.4944576638084255
16279,BASC A,0.5466944718536275
16280,BASC A,0.5974628436232855
16281,BASC A,0.8177358176752494
16282,BASC A,0.6866506508666259
16283,BASC A,0.6569891291498404
16284,BASC A,0.400742946544744
16285,BASC A,0.5395352024520765
16286,BASC A,0.590300064074738
16287,BASC A,0.5279392543017261
16288,BASC A,0.5903474005257615
16289,BASC A,0.490629413606113
16290,BASC A,0.5189447437934049
16291,BASC A,0.09308588986031821
16292,BASC A,0.570831770629338
16293,BASC A,0.8486926201513441
16294,BASC A,0.09100500241264775
