k-means,onestep,BASC_A,shmulevich,val
0.840160837359636,0.7105877066601086,0.7325685737144876,0.5901681366198811,0.4728282828282829
0.8651201319573623,0.733267654656527,0.7505269338473842,0.6030808713891114,0.4808080808080809
0.8848970725647177,0.7543615752788267,0.7660551767970493,0.6185469926855737,0.4887878787878789
0.9102219108548328,0.7782615641558603,0.7875444714193858,0.6285854182802776,0.49676767676767686
0.9280654752417264,0.8034664988263445,0.8038762620422398,0.6393200554094263,0.5047474747474748
0.9513248382901156,0.8212574608709469,0.830260738716311,0.649530272720542,0.5127272727272728
0.9593084694796842,0.8437784086868027,0.8493563737369133,0.6600931181332789,0.5207070707070708
0.9689393597524135,0.8634343636170319,0.8675795465633892,0.6734615601576096,0.5286868686868688
0.9772001900496459,0.8798109162525823,0.8826257412267181,0.686325494095228,0.5366666666666667
0.9816621606447498,0.9016291689286393,0.8975970841353907,0.6970036162920769,0.5446464646464647
0.9862617805454592,0.9144623955414309,0.9161058529213915,0.7076392435809841,0.5526262626262627
0.987346240384272,0.9240223782069037,0.9267689533481431,0.715686713844486,0.5606060606060607
0.992061590495814,0.933648249570277,0.9365106320424519,0.7272622202180973,0.5685858585858586
0.9945538812147114,0.9473416244908371,0.9445841013596146,0.7385542640741811,0.5765656565656566
0.996492290718898,0.9611618609626577,0.9516876102055986,0.7481853690286894,0.5845454545454546
0.9970000000000007,0.9692098470950359,0.9629907437371252,0.7600958671874873,0.5925252525252526
0.9970000000000007,0.9758222915342675,0.9699667147772355,0.7743797827261759,0.6005050505050505
0.9970000000000007,0.9841529096798965,0.9763641008918706,0.7899082718574469,0.6084848484848486
0.9980000000000007,0.9883538054921707,0.9845614548372187,0.8055524907939907,0.6164646464646466
0.9980690412766082,0.9903013437184118,0.9879140287260185,0.8171573677844277,0.6244444444444446
0.9990000000000007,0.9948373333176954,0.992381230980128,0.8295606191113857,0.6324242424242426
0.9990000000000007,0.9970000000000007,0.9953733571547462,0.8403861377633808,0.6404040404040405
0.9992150916112342,0.9976364375054213,0.9960000000000008,0.8547034932321329,0.6483838383838385
1.0,0.9981484340385159,0.9960000000000008,0.8674037740798153,0.6563636363636365
1.0,0.9990000000000007,0.9970207832659465,0.8798228290204023,0.6643434343434345
1.0,1.0,0.998430671337401,0.8876248093399194,0.6723232323232324
1.0,1.0,0.9998405594088556,0.895137494857561,0.6803030303030304
1.0,1.0,1.0,0.9037834870742955,0.6882828282828284
1.0,1.0,1.0,0.9129946801594291,0.6962626262626264
1.0,1.0,1.0,0.9255407461845191,0.7042424242424243
1.0,1.0,1.0,0.934855412021678,0.7122222222222223
1.0,1.0,1.0,0.9452848913127072,0.7202020202020203
1.0,1.0,1.0,0.9540000594226157,0.7281818181818183
1.0,1.0,1.0,0.9619150799158126,0.7361616161616162
1.0,1.0,1.0,0.9682866645928977,0.7441414141414142
1.0,1.0,1.0,0.9763025276291417,0.7521212121212122
1.0,1.0,1.0,0.9827161438839269,0.7601010101010102
1.0,1.0,1.0,0.9910755903529943,0.7680808080808081
1.0,1.0,1.0,0.9963164985399651,0.7760606060606061
1.0,1.0,1.0,0.9996162176922828,0.7840404040404042
1.0,1.0,1.0,1.0,0.7920202020202022
1.0,1.0,1.0,1.0,0.8
