k-means,onestep,BASC_A,shmulevich,val
0.8539694272177748,0.7212395231520209,0.7672413359737488,0.573770963748004,0.59
0.8793757651481179,0.7412164132806787,0.7934194446715495,0.5848949141465727,0.6
0.9017546260156895,0.7651380738638119,0.8102548136150998,0.5967597658080983,0.61
0.9182909224128365,0.7824923778675643,0.8237632572328423,0.6069444418256974,0.62
0.9328657104055954,0.8058823813333165,0.839368662413706,0.620463606695307,0.63
0.9496862458103394,0.823829404238502,0.8622051747859164,0.633358154095293,0.64
0.9650749450719323,0.8431008639239677,0.8842570298508023,0.6486164545605243,0.65
0.9735264580031263,0.8596325210413486,0.9007012135693506,0.6656956779781094,0.66
0.9824978048015356,0.8764793124540486,0.9171453972878989,0.680878221581787,0.67
0.9889834782007403,0.8980202720563908,0.933589581006447,0.6992832998506238,0.68
0.9935936028003288,0.9125792512644131,0.9419244385113619,0.7145911279949798,0.6900000000000001
0.9940000000000005,0.9268487511812896,0.9493990674743382,0.7311425525421965,0.7000000000000001
0.9940000000000005,0.9389811023479574,0.9546989571498519,0.7442734360528279,0.7100000000000001
0.9954746588663651,0.948259612067674,0.9640269857205233,0.7586815493524705,0.72
0.9970341011986826,0.9549579924766152,0.9710000000000006,0.7708334946008033,0.73
1.0,0.964946437540944,0.9729785499957465,0.7861757148366881,0.74
1.0,0.9769162776353506,0.9777722122892204,0.7968904264836497,0.75
1.0,0.9845057094310873,0.9839481047513183,0.8158895238667654,0.76
1.0,0.9888445389619906,0.9882885880860697,0.831567135571545,0.77
1.0,0.9935429193709318,0.99191765950689,0.8463406632586955,0.78
1.0,0.9956983804089418,0.9952682912564508,0.854575194135572,0.79
1.0,0.997250602264834,0.9988872142624617,0.8636828834945803,0.8
1.0,0.9990000000000007,1.0,0.8759149547773827,0.81
1.0,0.9999791425793685,1.0,0.8854397186169451,0.8200000000000001
1.0,1.0,1.0,0.8966169904308225,0.8300000000000001
1.0,1.0,1.0,0.9034486797978566,0.8400000000000001
1.0,1.0,1.0,0.9124672819414839,0.85
1.0,1.0,1.0,0.9231680877978865,0.86
1.0,1.0,1.0,0.9334156218484376,0.87
1.0,1.0,1.0,0.9427005830213233,0.88
1.0,1.0,1.0,0.9516071266330266,0.89
1.0,1.0,1.0,0.9577194080000306,0.9
1.0,1.0,1.0,0.9641625931730065,0.91
1.0,1.0,1.0,0.9730681298227527,0.92
1.0,1.0,1.0,0.978278236750969,0.93
1.0,1.0,1.0,0.9823827867340987,0.9400000000000001
1.0,1.0,1.0,0.989530139974436,0.9500000000000001
1.0,1.0,1.0,0.9942144761011328,0.9600000000000001
1.0,1.0,1.0,0.9976303207846497,0.97
1.0,1.0,1.0,1.0,0.98
1.0,1.0,1.0,1.0,0.99
1.0,1.0,1.0,1.0,1.0
