k-means,onestep,BASC_A,shmulevich,val
0.8080432643569784,0.6684522909531387,0.6874394614312853,0.571406503723715,0.4072727272727273
0.8338342100936574,0.6871064016531421,0.7116965111900054,0.5836146415039967,0.41424242424242425
0.862008971528623,0.7076508503060251,0.7309990547286619,0.5902082833761014,0.4212121212121212
0.8883828122184736,0.7309547581531296,0.754133447777569,0.6046785232698545,0.42818181818181816
0.9061615400645607,0.7548171084707479,0.7758018731547625,0.6203259838793295,0.4351515151515151
0.9219491214780065,0.785906707882463,0.7971687002646383,0.6372365704206451,0.44212121212121214
0.9383163514826542,0.8065977843765071,0.8156270647092752,0.6561036924447168,0.4490909090909091
0.9549380250284926,0.8255644300294198,0.8399072351195201,0.671458570663619,0.45606060606060606
0.9647355814503741,0.8462465283646846,0.8624736841208602,0.681993716141599,0.463030303030303
0.9739369035874146,0.8640518502528568,0.8798738731751279,0.6952797437462501,0.47
0.9787709957198074,0.8866773524705194,0.897506298542139,0.7040842990144721,0.476969696969697
0.9853672300046485,0.9042221521763769,0.9118095896039091,0.7154865665165238,0.48393939393939395
0.9889634642894897,0.9162601711293409,0.9252774478182996,0.7252030233360693,0.4909090909090909
0.9900000000000007,0.9301558757940462,0.9413498638632993,0.7331531293646045,0.49787878787878787
0.9911559328591718,0.943842206423344,0.9526065821235405,0.75004066863729,0.5048484848484848
0.9933760835720068,0.9523210807998457,0.9587004260256133,0.7675285704279401,0.5118181818181818
0.9955226021432808,0.9605676904233988,0.967099253783908,0.7804161097006258,0.5187878787878788
0.9980000000000007,0.9705436652880653,0.9771930976859807,0.7952934403490044,0.5257575757575758
0.9990000000000007,0.9782214500704278,0.983514099517441,0.808034259447188,0.5327272727272727
0.999568552141689,0.9860322199292951,0.9868881138297588,0.8180227358128729,0.5396969696969697
1.0,0.9936250699058194,0.9900016927944526,0.8287902357539532,0.5466666666666666
1.0,0.996734029846991,0.9924960572492718,0.8425551056750172,0.5536363636363636
1.0,1.0,0.9979853433207354,0.8559842198799038,0.5606060606060606
1.0,1.0,0.9990000000000007,0.8650851569729033,0.5675757575757576
1.0,1.0,0.9994909788659161,0.8750917320229437,0.5745454545454546
1.0,1.0,1.0,0.881953594006983,0.5815151515151515
1.0,1.0,1.0,0.8915040625534827,0.5884848484848485
1.0,1.0,1.0,0.9003827082118694,0.5954545454545455
1.0,1.0,1.0,0.9132073692729479,0.6024242424242424
1.0,1.0,1.0,0.9256749994108033,0.6093939393939394
1.0,1.0,1.0,0.9332639838902723,0.6163636363636363
1.0,1.0,1.0,0.9379486454227083,0.6233333333333333
1.0,1.0,1.0,0.9471639047557039,0.6303030303030303
1.0,1.0,1.0,0.9590341138513686,0.6372727272727272
1.0,1.0,1.0,0.9645832673878604,0.6442424242424243
1.0,1.0,1.0,0.9705589051092223,0.6512121212121212
1.0,1.0,1.0,0.9782905191373495,0.6581818181818182
1.0,1.0,1.0,0.9878153103952031,0.6651515151515152
1.0,1.0,1.0,0.9917559763067659,0.6721212121212121
1.0,1.0,1.0,0.9937316140281278,0.6790909090909091
1.0,1.0,1.0,0.9959512754427245,0.686060606060606
1.0,1.0,1.0,0.9972564052859815,0.693030303030303
1.0,1.0,1.0,1.0,0.7
