k-means,onestep,BASC_A,shmulevich,val
0.3813180291173975,0.4313889084491891,0.4240841356854741,0.44809028732837014,0.23767676767676768
0.4222420675700297,0.45226906547356666,0.44914049149629537,0.4609104390493698,0.24262626262626263
0.46888894027559475,0.4721770016728862,0.46996445760163713,0.47577907863145075,0.24757575757575756
0.5140527112168563,0.49084110127648173,0.4965386289103237,0.48871969075470073,0.2525252525252525
0.5644104915562788,0.5121461720770274,0.526813679919233,0.5037657675892924,0.25747474747474747
0.6016836071659996,0.5342701656971289,0.556746065977673,0.5143711994279204,0.26242424242424245
0.6452768717404598,0.5543766316286008,0.5880557760376824,0.5260829383022654,0.2673737373737374
0.6778244132244511,0.5764538683115933,0.6159997863348667,0.5361478670328813,0.2723232323232323
0.71654867708563,0.6061339703933603,0.6384090307483837,0.5503433138570413,0.2772727272727273
0.7548873360044372,0.6390141274177374,0.6658276780007477,0.5649575399003999,0.2822222222222222
0.7908539528833469,0.660782067518785,0.6906236492546821,0.577580981310677,0.2871717171717172
0.8221611504121612,0.6857132072616712,0.7183228247942629,0.5902601360846518,0.2921212121212121
0.8430131815644094,0.7046823776658122,0.7362529894528048,0.6028370794981496,0.29707070707070704
0.8798254294823945,0.7300357306139252,0.7574559837203582,0.6170046407514301,0.302020202020202
0.8997265030522167,0.7495393311466231,0.7791826368720907,0.6304187214411382,0.30696969696969695
0.9227339833014565,0.7689816974744994,0.8011821196328345,0.6383257254475797,0.31191919191919193
0.9352643250959307,0.7933582539661791,0.8215666250733539,0.6480003633841268,0.31686868686868686
0.9483476795610823,0.8177348104578588,0.843763624823343,0.6640658949689938,0.32181818181818184
0.9566895704755379,0.8372965947744614,0.8692234428836283,0.6794148074579616,0.32676767676767676
0.9639782580502849,0.8616199681005078,0.8863301586760848,0.6923355436687488,0.3317171717171717
0.974066472235575,0.871242986621932,0.8998515961603663,0.7023963767241248,0.33666666666666667
0.9810097194402779,0.8914940242830516,0.9130568118278172,0.7145635745932788,0.3416161616161616
0.9848478702301139,0.9044631946871928,0.9269550560744125,0.7234707602917836,0.3465656565656566
0.9880000000000007,0.9137465871546299,0.9389231356624655,0.7331824991661284,0.3515151515151515
0.9900677825001255,0.9260280294247123,0.9473411132327009,0.7437596242716896,0.3564646464646465
0.9940000000000007,0.9387472623912958,0.9555111526097947,0.7546059769148182,0.3614141414141414
0.9941099561350064,0.9529055610150693,0.9642004080712722,0.7666811450287908,0.36636363636363634
0.9950314613899938,0.9648751564061067,0.9737196241556559,0.7807092122917335,0.3713131313131313
0.996952966644981,0.9752512879108899,0.9798592948385719,0.7924902150420586,0.37626262626262624
0.9970000000000007,0.9826267441790075,0.9832388402400397,0.8090777612230399,0.3812121212121212
0.9980000000000007,0.9898766816165651,0.9860000000000005,0.8228862283820567,0.38616161616161615
1.0,0.9925016503353439,0.9869994827607442,0.8338626779565416,0.3911111111111111
1.0,0.9960000000000007,0.9913774764444431,0.8487188488208395,0.39606060606060606
1.0,0.9960000000000007,0.9946892554614781,0.8598665919397184,0.401010101010101
1.0,0.9970946892347017,0.995034141811845,0.8681291972194343,0.40595959595959596
1.0,0.9986260689423416,0.9960000000000006,0.8799077885527561,0.4109090909090909
1.0,1.0,0.9967239145125789,0.8858167828140133,0.41585858585858587
1.0,1.0,0.9970000000000006,0.8970683641640582,0.4208080808080808
1.0,1.0,0.9970000000000006,0.9073187398056016,0.4257575757575757
1.0,1.0,0.9970000000000006,0.9165703211556466,0.4307070707070707
1.0,1.0,1.0,0.9241880400199946,0.43565656565656563
1.0,1.0,1.0,0.9322167101371881,0.4406060606060606
1.0,1.0,1.0,0.9399931960500856,0.44555555555555554
1.0,1.0,1.0,0.948482023691579,0.4505050505050505
1.0,1.0,1.0,0.9591146804687743,0.45545454545454545
1.0,1.0,1.0,0.9676539200902237,0.46040404040404037
1.0,1.0,1.0,0.9752074947702697,0.46535353535353535
1.0,1.0,1.0,0.9832642321504057,0.4703030303030303
1.0,1.0,1.0,0.9913226537887784,0.47525252525252526
1.0,1.0,1.0,0.9952292366330323,0.4802020202020202
1.0,1.0,1.0,0.9984664829244806,0.4851515151515151
1.0,1.0,1.0,1.0,0.4901010101010101
1.0,1.0,1.0,1.0,0.495050505050505
1.0,1.0,1.0,1.0,0.5
