,Method,Binarization,Dynamic Accuracy,Accuracy,Precision,Recall,F1-Score
100,Bestfit,Onestep,0.9145299145299145,0.4444444444444444,0.3157894736842105,0.3333333333333333,0.32432432432432434
101,Bestfit,Onestep,0.7521367521367521,0.4888888888888889,0.3684210526315789,0.3888888888888889,0.3783783783783784
102,Bestfit,Onestep,0.7606837606837606,0.5333333333333333,0.42105263157894735,0.4444444444444444,0.43243243243243246
103,Bestfit,Onestep,0.5811965811965811,0.5333333333333333,0.42105263157894735,0.4444444444444444,0.43243243243243246
104,Bestfit,Onestep,0.8034188034188035,0.4444444444444444,0.3157894736842105,0.3333333333333333,0.32432432432432434
105,Bestfit,Onestep,0.7692307692307693,0.4888888888888889,0.3684210526315789,0.3888888888888889,0.3783783783783784
106,Bestfit,Onestep,0.8034188034188035,0.4444444444444444,0.3157894736842105,0.3333333333333333,0.32432432432432434
107,Bestfit,Onestep,0.8034188034188035,0.4444444444444444,0.3157894736842105,0.3333333333333333,0.32432432432432434
108,Bestfit,Onestep,0.8034188034188035,0.4444444444444444,0.3157894736842105,0.3333333333333333,0.32432432432432434
109,Bestfit,Onestep,0.8034188034188035,0.4444444444444444,0.3157894736842105,0.3333333333333333,0.32432432432432434
110,Bestfit,Onestep,0.8034188034188035,0.4444444444444444,0.3157894736842105,0.3333333333333333,0.32432432432432434
111,Bestfit,Onestep,0.7863247863247863,0.4888888888888889,0.3684210526315789,0.3888888888888889,0.3783783783783784
112,Bestfit,Onestep,0.8034188034188035,0.4888888888888889,0.3684210526315789,0.3888888888888889,0.3783783783783784
113,Bestfit,Onestep,0.8034188034188035,0.4444444444444444,0.3157894736842105,0.3333333333333333,0.32432432432432434
114,Bestfit,Onestep,0.8034188034188035,0.4444444444444444,0.3157894736842105,0.3333333333333333,0.32432432432432434
